frequency (GHz), flux (Jy/beam)
   3.43899310e+02  -7.93435785e-04
   3.43899798e+02  -3.34779266e-04
   3.43900286e+02  -3.69793590e-04
   3.43900774e+02  -2.21845636e-04
   3.43901263e+02   1.48706267e-05
   3.43901751e+02  -2.34758612e-04
   3.43902239e+02  -6.22286461e-04
   3.43902728e+02  -5.90059848e-04
   3.43903216e+02  -2.72865000e-04
   3.43903704e+02   3.07450769e-04
   3.43904193e+02   7.29775813e-04
   3.43904681e+02   6.25674846e-04
   3.43905169e+02   5.46930009e-04
   3.43905658e+02   6.49916648e-04
   3.43906146e+02   4.73539374e-04
   3.43906634e+02   1.43206940e-04
   3.43907122e+02   3.38723243e-04
   3.43907611e+02   5.81939181e-04
   3.43908099e+02   2.11410152e-04
   3.43908587e+02  -3.29795730e-05
   3.43909076e+02   2.02329931e-04
   3.43909564e+02   3.25754954e-04
   3.43910052e+02  -6.49601407e-06
   3.43910541e+02  -5.44911250e-04
   3.43911029e+02  -7.26700237e-04
   3.43911517e+02  -7.39351904e-04
   3.43912006e+02  -7.61052535e-04
   3.43912494e+02  -5.60912129e-04
   3.43912982e+02  -4.65936144e-04
   3.43913470e+02  -3.12386255e-04
   3.43913959e+02  -1.50658307e-04
   3.43914447e+02   3.57336467e-05
   3.43914935e+02   9.08887159e-05
   3.43915424e+02  -6.86678250e-05
   3.43915912e+02   1.67446851e-04
   3.43916400e+02   5.43773989e-04
   3.43916889e+02   3.11359268e-04
   3.43917377e+02  -3.12027754e-04
   3.43917865e+02  -7.08148349e-04
   3.43918354e+02  -7.06921215e-04
   3.43918842e+02  -3.48872651e-04
   3.43919330e+02   8.01814258e-06
   3.43919818e+02  -3.34035460e-04
   3.43920307e+02  -6.61184196e-04
   3.43920795e+02  -2.40768786e-04
   3.43921283e+02  -8.07591787e-05
   3.43921772e+02  -1.82866730e-04
   3.43922260e+02  -8.54340906e-05
   3.43922748e+02  -2.09916587e-04
   3.43923237e+02  -3.65630112e-04
   3.43923725e+02  -4.24841215e-04
   3.43924213e+02  -2.43566683e-04
   3.43924702e+02   3.79830599e-04
   3.43925190e+02   7.55454530e-04
   3.43925678e+02   7.77843932e-04
   3.43926166e+02   6.07652997e-04
   3.43926655e+02   2.95458885e-04
   3.43927143e+02   2.07041958e-04
   3.43927631e+02   2.41477799e-04
   3.43928120e+02   1.86109392e-04
   3.43928608e+02  -1.84250050e-04
   3.43929096e+02  -7.04120030e-04
   3.43929585e+02  -1.14663946e-03
   3.43930073e+02  -9.12597752e-04
   3.43930561e+02  -1.68704719e-04
   3.43931050e+02   2.37010750e-06
   3.43931538e+02  -2.94933008e-04
   3.43932026e+02  -2.31837694e-04
   3.43932514e+02   5.60035223e-05
   3.43933003e+02   1.70158106e-04
   3.43933491e+02  -8.14105879e-05
   3.43933979e+02  -5.20856469e-04
   3.43934468e+02  -6.09442650e-04
   3.43934956e+02  -3.46374494e-04
   3.43935444e+02  -3.12367163e-04
   3.43935933e+02  -1.04783670e-04
   3.43936421e+02   3.51319060e-04
   3.43936909e+02   3.79304343e-04
   3.43937398e+02   3.23795801e-04
   3.43937886e+02   1.78626273e-04
   3.43938374e+02  -3.57142038e-04
   3.43938863e+02  -7.07343745e-04
   3.43939351e+02  -6.08394097e-04
   3.43939839e+02  -3.67969071e-04
   3.43940327e+02  -1.57051618e-04
   3.43940816e+02  -1.77213253e-04
   3.43941304e+02  -2.19577123e-04
   3.43941792e+02  -9.32753173e-05
