frequency (GHz), flux (Jy/beam)
   3.45823207e+02  -2.06256402e-03
   3.45823695e+02  -2.09113723e-03
   3.45824184e+02  -8.02340044e-04
   3.45824672e+02  -2.30422104e-03
   3.45825160e+02  -5.79414843e-03
   3.45825649e+02  -7.21656857e-03
   3.45826137e+02  -6.74325507e-03
   3.45826625e+02  -4.68662800e-03
   3.45827114e+02  -1.61152787e-03
   3.45827602e+02   2.54003156e-04
   3.45828090e+02  -5.25911804e-04
   3.45828579e+02  -1.61443069e-03
   3.45829067e+02   5.28837336e-05
   3.45829555e+02   1.34091196e-03
   3.45830044e+02   7.49434053e-04
   3.45830532e+02   7.29947817e-04
   3.45831020e+02   1.10445742e-03
   3.45831508e+02   3.69931076e-04
   3.45831997e+02  -7.01367389e-04
   3.45832485e+02  -1.52384874e-03
   3.45832973e+02  -2.76527135e-03
   3.45833462e+02  -2.34984141e-03
   3.45833950e+02   1.36680214e-03
   3.45834438e+02   2.66174623e-03
   3.45834927e+02  -1.49011117e-04
   3.45835415e+02  -1.07243890e-03
   3.45835903e+02  -5.34524326e-04
   3.45836392e+02  -1.83819945e-03
   3.45836880e+02  -1.55245524e-03
   3.45837368e+02   8.42519570e-04
   3.45837856e+02   2.52601714e-03
   3.45838345e+02   3.15176463e-03
   3.45838833e+02   2.47944077e-03
   3.45839321e+02   1.42932578e-03
   3.45839810e+02   8.21716210e-04
   3.45840298e+02   5.95772057e-04
   3.45840786e+02  -6.74755313e-04
   3.45841275e+02  -2.36808858e-03
   3.45841763e+02  -2.79528066e-03
   3.45842251e+02  -5.03010117e-03
   3.45842740e+02  -6.69875694e-03
   3.45843228e+02  -4.12232289e-03
   3.45843716e+02  -1.00331509e-03
   3.45844204e+02  -8.63043999e-04
   3.45844693e+02  -2.43763556e-03
   3.45845181e+02  -1.83607999e-03
   3.45845669e+02   8.65040580e-04
   3.45846158e+02   7.85639335e-04
   3.45846646e+02  -9.14672506e-04
   3.45847134e+02  -1.64275698e-03
   3.45847623e+02  -2.14590295e-03
   3.45848111e+02  -2.38447590e-03
   3.45848599e+02  -2.52383808e-03
   3.45849088e+02  -1.28817023e-03
   3.45849576e+02  -4.54520166e-04
   3.45850064e+02  -3.65584623e-04
   3.45850552e+02  -5.51802397e-04
   3.45851041e+02  -1.09297095e-03
   3.45851529e+02  -1.93948319e-04
   3.45852017e+02  -9.60419944e-04
   3.45852506e+02  -2.18052161e-03
   3.45852994e+02  -7.26422819e-04
   3.45853482e+02   2.29590409e-03
   3.45853971e+02   3.94357741e-03
   3.45854459e+02   2.60179886e-03
   3.45854947e+02  -1.61461649e-04
   3.45855436e+02  -1.51856837e-03
   3.45855924e+02  -1.36747665e-03
   3.45856412e+02  -1.25518045e-03
   3.45856900e+02  -2.66408175e-03
   3.45857389e+02  -3.16242804e-03
   3.45857877e+02  -1.11349160e-03
   3.45858365e+02   1.44491220e-04
   3.45858854e+02  -1.14634994e-03
   3.45859342e+02  -1.13176112e-03
   3.45859830e+02   1.21019734e-03
   3.45860319e+02   2.55740806e-03
   3.45860807e+02   2.03846884e-03
   3.45861295e+02  -4.52396693e-04
   3.45861784e+02  -2.12221779e-03
   3.45862272e+02  -9.87671199e-04
   3.45862760e+02   8.97382502e-04
   3.45863248e+02   7.24167272e-04
   3.45863737e+02  -4.10973502e-04
   3.45864225e+02  -1.18619879e-03
   3.45864713e+02  -1.13205111e-03
   3.45865202e+02  -3.76239885e-04
   3.45865690e+02  -2.17550580e-04
   3.45866178e+02  -9.51303460e-04
   3.45866667e+02  -1.22043618e-03
   3.45867155e+02  -1.28502096e-03
   3.45867643e+02  -1.84543675e-03
   3.45868132e+02  -1.32776191e-03
   3.45868620e+02  -2.34535662e-04
   3.45869108e+02   6.74578070e-04
   3.45869597e+02   5.75793558e-04
   3.45870085e+02  -2.88004754e-04
   3.45870573e+02  -4.92172781e-04
   3.45871061e+02   5.90547163e-04
